parallel_changed_file_num,commit_num,file_added,file_removed,file_renamed,file_modified,file_copied,line_added,line_removed,developer_num,duration,commit_density,add_frequency,bug_frequency,change_frequency,delete_frequency,document_frequency,feature_frequency,fix_frequency,improve_frequency,refactor_frequency,remove_frequency,update_frequency,use_frequency,messages_min,messages_max,messages_mean,messages_median
0.000000,10.000000,53.000000,4.000000,0.000000,134.000000,0.000000,15477.000000,2542.000000,2.000000,-156.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,52.000000,34.571429,24.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000000,45.000000,45.000000,45.000000
0.000000,1.000000,7.000000,0.000000,0.000000,2.000000,0.000000,90.000000,3.000000,1.000000,-197.000000,-15.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.000000,56.000000,44.400000,38.000000
0.000000,7.000000,-1.000000,0.000000,0.000000,-119.000000,0.000000,-5284.000000,-5230.000000,-1.000000,0.000000,-26.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,1.000000,6.000000,0.000000,12.000000,93.000000,45.904762,43.000000
5.000000,81.000000,-1.000000,-5.000000,0.000000,118.000000,0.000000,-302.000000,-1191.000000,1.000000,-58.000000,-3.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,1.000000,30.000000,334.000000,90.666667,44.000000
0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,13.000000,1.000000,1.000000,-5.000000,2.000000,3.000000,0.000000,2.000000,0.000000,0.000000,0.000000,5.000000,1.000000,0.000000,1.000000,2.000000,3.000000,10.000000,95.000000,54.055556,57.500000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,-57.000000,-75.000000,7.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,1.000000,2.000000,0.000000,25.000000,83.000000,54.055556,57.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,-20.000000,1.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,1.000000,1.000000,0.000000,29.000000,255.000000,82.583333,47.000000
1.000000,20.000000,-2.000000,109.000000,0.000000,6.000000,0.000000,-117.000000,32134.000000,1.000000,-13.000000,-19.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,152.000000,152.000000,152.000000,152.000000
0.000000,80.000000,0.000000,-42.000000,0.000000,-108.000000,0.000000,-727.000000,-15450.000000,-7.000000,496.000000,1.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,4.000000,0.000000,12.000000,72.000000,43.681818,46.500000
0.000000,2.000000,0.000000,0.000000,0.000000,2.000000,0.000000,5.000000,14.000000,1.000000,-7.000000,-13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,86.000000,86.000000,86.000000,86.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,8.000000,0.000000,1.000000,-25.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.000000,46.000000,44.166667,46.000000
2.000000,491.000000,-37.000000,-15.000000,0.000000,-1049.000000,0.000000,-17052.000000,-9583.000000,-24.000000,-6.000000,-3.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.000000,96.000000,80.333333,93.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,-22.000000,-20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,28.000000,55.000000,41.500000,41.500000
0.000000,27.000000,0.000000,0.000000,0.000000,-65.000000,0.000000,-6943.000000,-7735.000000,-7.000000,3.000000,-23.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.000000,32.000000,32.000000,32.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,1.000000,-46.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,25.000000,25.000000,25.000000
0.000000,7.000000,0.000000,-4.000000,0.000000,-5.000000,0.000000,31.000000,-179.000000,-2.000000,4.000000,-9.000000,2.000000,1.000000,2.000000,0.000000,1.000000,0.000000,2.000000,0.000000,3.000000,0.000000,1.000000,0.000000,5.000000,128.000000,45.904762,40.000000
0.000000,4.000000,0.000000,0.000000,0.000000,6.000000,0.000000,19.000000,6.000000,1.000000,-14.000000,9.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,0.000000,1.000000,15.000000,71.000000,48.350000,45.500000
0.000000,4.000000,0.000000,0.000000,0.000000,-10.000000,0.000000,-94.000000,-46.000000,-1.000000,-4.000000,-1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,1.000000,2.000000,1.000000,9.000000,155.000000,53.000000,51.500000
0.000000,160.000000,-220.000000,-207.000000,0.000000,-1324.000000,0.000000,-28666.000000,-61372.000000,4.000000,-450.000000,-25.000000,5.000000,1.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,3.000000,2.000000,12.000000,68.000000,48.350000,48.000000
1.000000,2.000000,0.000000,0.000000,0.000000,-2.000000,0.000000,-18.000000,3.000000,0.000000,0.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,20.000000,66.000000,43.000000,43.000000
0.000000,2.000000,4.000000,0.000000,0.000000,6.000000,0.000000,220.000000,0.000000,2.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.000000,47.000000,44.666667,44.000000
0.000000,39.000000,-3.000000,-2.000000,0.000000,-86.000000,0.000000,-1477.000000,-695.000000,-2.000000,0.000000,-6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.000000,47.000000,47.000000,47.000000
0.000000,12.000000,6.000000,0.000000,0.000000,14.000000,0.000000,882.000000,99.000000,2.000000,23.000000,-10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,38.000000,47.000000,43.666667,46.000000
0.000000,3.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.000000,5.000000,1.000000,-26.000000,-7.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,2.000000,0.000000,0.000000,11.000000,97.000000,48.350000,46.500000
2.000000,325.000000,-55.000000,-106.000000,0.000000,-727.000000,0.000000,-11740.000000,-11658.000000,-38.000000,5260.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,15.000000,42.000000,28.500000,28.500000
0.000000,49.000000,-8.000000,-8.000000,0.000000,-66.000000,0.000000,-8988.000000,-8194.000000,-7.000000,1281.000000,-8.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.000000,35.000000,35.000000,35.000000
3.000000,57.000000,43.000000,18.000000,0.000000,283.000000,0.000000,13169.000000,3007.000000,-5.000000,13.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,16.000000,16.000000,16.000000,16.000000
1.000000,862.000000,-360.000000,-91.000000,0.000000,-2337.000000,0.000000,-194372.000000,-177385.000000,-62.000000,3769.000000,-4.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,35.000000,91.000000,55.000000,39.000000
1.000000,49.000000,5.000000,0.000000,0.000000,109.000000,0.000000,3175.000000,956.000000,2.000000,51.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,34.000000,22.000000,22.000000
1.000000,3.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,-2.000000,-1.000000,0.000000,67.000000,-16.000000,9.000000,2.000000,0.000000,0.000000,1.000000,0.000000,6.000000,0.000000,0.000000,1.000000,5.000000,1.000000,16.000000,79.000000,48.350000,48.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,-3.000000,1.000000,4.000000,1.000000,1.000000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,3.000000,0.000000,4.000000,17.000000,96.000000,43.681818,43.000000
0.000000,268.000000,82.000000,2728.000000,0.000000,1257.000000,0.000000,26359.000000,270146.000000,63.000000,-95.000000,1.000000,3.000000,0.000000,1.000000,0.000000,1.000000,0.000000,2.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,125.000000,48.350000,44.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4.000000,1.000000,-20880.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.000000,46.000000,46.000000,46.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,6.000000,1.000000,-23.000000,-28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.000000,28.000000,28.000000,28.000000
0.000000,26.000000,-3.000000,-1.000000,0.000000,-46.000000,0.000000,-456.000000,-194.000000,-2.000000,69.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,39.000000,39.000000,39.000000,39.000000
1.000000,14.000000,-2.000000,0.000000,0.000000,-63.000000,0.000000,-361.000000,-214.000000,-3.000000,-2.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,15.000000,52.000000,29.333333,28.500000
0.000000,8.000000,0.000000,0.000000,0.000000,-11.000000,0.000000,-158.000000,-84.000000,-2.000000,21.000000,14.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,0.000000,2.000000,24.000000,52.000000,41.714286,46.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,4.000000,7.000000,1.000000,0.000000,1.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,1.000000,1.000000,20.000000,358.000000,75.000000,35.000000
