parallel_changed_file_num,commit_num,file_added,file_removed,file_renamed,file_modified,file_copied,line_added,line_removed,developer_num,duration,commit_density,add_frequency,bug_frequency,change_frequency,delete_frequency,document_frequency,feature_frequency,fix_frequency,improve_frequency,refactor_frequency,remove_frequency,update_frequency,use_frequency,messages_min,messages_max,messages_mean,messages_median
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,1.000000,1.000000,-88.000000,-1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,0.000000,14.000000,75.000000,30.538462,25.000000
0.000000,4.000000,0.000000,0.000000,0.000000,-2.000000,0.000000,1.000000,-2.000000,-1.000000,-1.000000,-1117.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.000000,64.000000,56.600000,62.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,-5.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,15.000000,15.000000,15.000000
0.000000,6.000000,0.000000,0.000000,0.000000,6.000000,0.000000,-14.000000,6.000000,-1.000000,0.000000,-24.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,2.000000,0.000000,5.000000,85.000000,43.681818,48.000000
0.000000,8.000000,1.000000,0.000000,0.000000,-6.000000,0.000000,103.000000,20.000000,-2.000000,849.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,1.000000,19.000000,76.000000,47.700000,51.000000
1.000000,9.000000,12.000000,3.000000,0.000000,2.000000,0.000000,1307.000000,39.000000,0.000000,0.000000,3.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,4.000000,9.000000,83.000000,45.904762,46.000000
3.000000,21.000000,-6.000000,-2.000000,0.000000,-36.000000,0.000000,-297.000000,-194.000000,-1.000000,-3.000000,5.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.000000,83.000000,56.250000,53.000000
1.000000,16.000000,0.000000,0.000000,0.000000,-24.000000,0.000000,-149.000000,-149.000000,-3.000000,208.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,24.000000,143.000000,55.000000,35.000000
0.000000,7.000000,-1.000000,0.000000,0.000000,-9.000000,0.000000,-191.000000,-137.000000,0.000000,31.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.000000,15.000000,52.000000,29.687500,30.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,-103.000000,-6.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.000000,0.000000,20.000000,127.000000,57.428571,50.000000
0.000000,56.000000,55.000000,61.000000,0.000000,818.000000,0.000000,19320.000000,14129.000000,2.000000,24.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,0.000000,1.000000,12.000000,61.000000,35.615385,35.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,-22.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,58.000000,58.000000,58.000000,58.000000
4.000000,52.000000,-6.000000,-4.000000,0.000000,-89.000000,0.000000,-3940.000000,-1564.000000,3.000000,3.000000,2.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.000000,50.000000,43.800000,43.000000
2.000000,15.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,-151.000000,55.000000,0.000000,-27.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.000000,47.000000,47.000000,47.000000
0.000000,5.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-2.000000,-14.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,104.000000,53.250000,53.500000
1.000000,56.000000,-13.000000,-3.000000,0.000000,-130.000000,0.000000,-1672.000000,-1121.000000,-4.000000,19.000000,-1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,4.000000,1.000000,34.000000,143.000000,69.230769,67.000000
0.000000,8.000000,0.000000,0.000000,0.000000,7.000000,0.000000,47.000000,17.000000,1.000000,103.000000,-10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,12.000000,47.000000,27.200000,20.000000
0.000000,15.000000,0.000000,0.000000,0.000000,-13.000000,0.000000,-120.000000,-12.000000,-6.000000,211.000000,-1.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,0.000000,1.000000,1.000000,10.000000,84.000000,45.904762,45.000000
0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,14.000000,5.000000,1.000000,-17.000000,2.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,3.000000,12.000000,226.000000,57.411765,47.000000
0.000000,2.000000,0.000000,0.000000,0.000000,2.000000,0.000000,20.000000,16.000000,1.000000,-1339.000000,-2134.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.000000,67.000000,50.000000,50.000000
0.000000,9.000000,0.000000,0.000000,0.000000,-13.000000,0.000000,-125.000000,-8.000000,-3.000000,728.000000,9.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.000000,104.000000,64.750000,59.000000
0.000000,3.000000,0.000000,0.000000,0.000000,-3.000000,0.000000,-19.000000,-3.000000,-1.000000,16.000000,-1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,1.000000,1.000000,0.000000,21.000000,59.000000,35.625000,33.000000
3.000000,192.000000,-37.000000,-11.000000,0.000000,-545.000000,0.000000,-8160.000000,-2565.000000,-2.000000,-1.000000,-58.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.000000,56.000000,56.000000,56.000000
1.000000,14.000000,-6.000000,0.000000,0.000000,-22.000000,0.000000,-278.000000,-246.000000,-1.000000,1064.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.000000,73.000000,49.500000,49.500000
0.000000,45.000000,-186.000000,-155.000000,0.000000,-1616.000000,0.000000,-31816.000000,-22223.000000,-2.000000,-1.000000,-1.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,3.000000,1.000000,0.000000,1.000000,5.000000,0.000000,15.000000,108.000000,45.904762,43.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,-61.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,33.000000,33.000000,33.000000,33.000000
0.000000,1.000000,3.000000,0.000000,0.000000,1.000000,0.000000,143.000000,2.000000,1.000000,-45.000000,0.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.000000,148.000000,60.125000,44.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,5.000000,1.000000,1.000000,-481.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,20.000000,73.000000,50.000000,54.000000
0.000000,6.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-12.000000,-13.000000,0.000000,3.000000,-9.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,72.000000,72.000000,72.000000
0.000000,12.000000,0.000000,0.000000,0.000000,-11.000000,0.000000,-41.000000,-26.000000,-4.000000,1959.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,2.000000,0.000000,6.000000,136.000000,51.052632,43.000000
0.000000,18.000000,-1.000000,0.000000,0.000000,-11.000000,0.000000,-1448.000000,-1360.000000,-6.000000,2857.000000,-1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,26.000000,74.000000,45.904762,47.000000
0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,4.000000,0.000000,1.000000,-9.000000,-2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.000000,40.000000,40.000000,40.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,2.000000,1.000000,-11.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.000000,48.000000,37.500000,37.500000
0.000000,3.000000,0.000000,0.000000,0.000000,-2.000000,0.000000,-28.000000,-2.000000,0.000000,62.000000,-30.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,49.000000,103.000000,69.666667,57.000000
