parallel_changed_file_num,commit_num,file_added,file_removed,file_renamed,file_modified,file_copied,line_added,line_removed,developer_num,duration,commit_density,add_frequency,bug_frequency,change_frequency,delete_frequency,document_frequency,feature_frequency,fix_frequency,improve_frequency,refactor_frequency,remove_frequency,update_frequency,use_frequency,messages_min,messages_max,messages_mean,messages_median
0.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,19.000000,8.000000,2.000000,0.000000,-262.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.000000,88.000000,88.000000,88.000000
0.000000,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,12.000000,17.000000,-1.000000,117.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,34.000000,34.000000,34.000000,34.000000
0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,0.000000,27.000000,14.000000,1.000000,-15.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.000000,42.000000,42.000000,42.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,-17.000000,7.000000,2.000000,0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,55.000000,42.181818,48.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,7.000000,6.000000,1.000000,-84.000000,12.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,13.000000,13.000000,13.000000,13.000000
0.000000,103.000000,-23.000000,-6.000000,0.000000,-270.000000,0.000000,-2273.000000,-1054.000000,-16.000000,9122.000000,-2.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,51.000000,59.000000,55.000000,55.000000
0.000000,3.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,-1.000000,-1.000000,-1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.000000,56.000000,56.000000,56.000000
1.000000,89.000000,-280.000000,-124.000000,0.000000,-6816.000000,0.000000,-76972.000000,-47882.000000,1.000000,-13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.000000,50.000000,50.000000,50.000000
0.000000,7.000000,0.000000,0.000000,0.000000,7.000000,0.000000,54.000000,14.000000,0.000000,-2.000000,-243.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,163.000000,65.533333,47.000000
0.000000,17.000000,-1.000000,-1.000000,0.000000,-36.000000,0.000000,-448.000000,-184.000000,-1.000000,0.000000,-2.000000,6.000000,0.000000,1.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,18.000000,75.000000,48.350000,49.000000
0.000000,67.000000,4.000000,-20.000000,0.000000,-274.000000,0.000000,-1713.000000,-2831.000000,-1.000000,-10.000000,-46.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.000000,59.000000,53.000000,53.000000
1.000000,105.000000,-238.000000,-46.000000,0.000000,-825.000000,0.000000,-24907.000000,-8317.000000,-7.000000,9.000000,9.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,2.000000,1.000000,14.000000,45.000000,28.000000,26.500000
0.000000,3.000000,0.000000,0.000000,0.000000,3.000000,0.000000,8.000000,0.000000,0.000000,-44.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.000000,34.000000,34.000000,34.000000
0.000000,5.000000,0.000000,0.000000,0.000000,-9.000000,0.000000,-126.000000,-48.000000,-1.000000,-8.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,22.000000,81.000000,61.187500,60.000000
0.000000,27.000000,-2.000000,0.000000,0.000000,-29.000000,0.000000,-200.000000,-62.000000,-2.000000,0.000000,1.000000,6.000000,5.000000,0.000000,0.000000,0.000000,0.000000,5.000000,1.000000,0.000000,1.000000,0.000000,0.000000,21.000000,66.000000,41.652174,38.000000
0.000000,1.000000,0.000000,0.000000,0.000000,2.000000,0.000000,2.000000,1.000000,1.000000,-15.000000,1.000000,4.000000,1.000000,3.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,3.000000,3.000000,7.000000,89.000000,33.678571,33.500000
0.000000,26.000000,-6.000000,0.000000,0.000000,-45.000000,0.000000,-1706.000000,-451.000000,-1.000000,20.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.000000,74.000000,48.600000,56.000000
0.000000,82.000000,-27.000000,-33.000000,0.000000,-342.000000,0.000000,-3148.000000,-2179.000000,-6.000000,232.000000,18.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,3.000000,18.000000,64.000000,39.166667,39.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,2.000000,2.000000,1.000000,-18.000000,1.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,2.000000,1.000000,0.000000,1.000000,0.000000,3.000000,44.000000,78.000000,65.466667,67.000000
0.000000,4.000000,0.000000,0.000000,0.000000,1.000000,0.000000,-437.000000,-430.000000,-1.000000,108.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.000000,114.000000,114.000000,114.000000
0.000000,20.000000,0.000000,0.000000,0.000000,18.000000,0.000000,395.000000,5.000000,1.000000,56.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,38.000000,38.000000,38.000000,38.000000
0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,0.000000,22.000000,4.000000,1.000000,-7.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.000000,72.000000,72.000000,72.000000
2.000000,33.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,-9.000000,2.000000,28.000000,-1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,22.000000,56.000000,43.666667,53.000000
0.000000,2.000000,0.000000,2.000000,0.000000,4.000000,0.000000,2.000000,231.000000,1.000000,-25.000000,-55.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,48.000000,23.666667,13.000000
0.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,-42.000000,-9.000000,-1.000000,30.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,2.000000,0.000000,1.000000,157.000000,51.052632,45.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,-70.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,18.000000,18.000000,18.000000,18.000000
33.000000,726.000000,-49.000000,-9.000000,0.000000,-1442.000000,0.000000,-16169.000000,-6670.000000,-78.000000,20.000000,-38.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,56.000000,56.000000,56.000000,56.000000
0.000000,26.000000,-14.000000,0.000000,0.000000,-33.000000,0.000000,-1181.000000,-661.000000,-5.000000,-19.000000,-262.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,57.000000,68.000000,62.500000,62.500000
1.000000,23.000000,0.000000,0.000000,0.000000,-24.000000,0.000000,-77.000000,-28.000000,-9.000000,1999.000000,-1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.000000,68.000000,68.000000,68.000000
0.000000,6.000000,0.000000,0.000000,0.000000,-7.000000,0.000000,-37.000000,-107.000000,0.000000,6.000000,-2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,51.000000,51.000000,51.000000,51.000000
6.000000,453.000000,1.000000,-62.000000,0.000000,836.000000,0.000000,33361.000000,24145.000000,7.000000,-455.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.000000,58.000000,58.000000,58.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,3.000000,3.000000,1.000000,-87.000000,-214.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,13.000000,40.000000,26.250000,26.000000
6.000000,4.000000,48.000000,55.000000,0.000000,2.000000,0.000000,2101.000000,2214.000000,0.000000,0.000000,-97.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,18.000000,28.000000,22.800000,22.000000
1.000000,314.000000,-269.000000,-16.000000,0.000000,-756.000000,0.000000,-284033.000000,-98510.000000,-64.000000,4114.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,18.000000,18.000000,18.000000,18.000000
0.000000,17.000000,79.000000,62.000000,0.000000,29.000000,0.000000,1442.000000,1279.000000,1.000000,-3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,72.000000,33.000000,29.000000
0.000000,28.000000,2.000000,1.000000,0.000000,72.000000,0.000000,1217.000000,629.000000,1.000000,-217.000000,1.000000,4.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,4.000000,0.000000,3.000000,8.000000,88.000000,43.681818,42.000000
1.000000,61.000000,-83.000000,-15.000000,0.000000,-348.000000,0.000000,-13569.000000,-8089.000000,0.000000,-192.000000,165.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.000000,54.000000,47.800000,49.000000
0.000000,7.000000,0.000000,0.000000,0.000000,-35.000000,0.000000,-71.000000,-76.000000,-2.000000,-44.000000,-187.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,20.000000,69.000000,35.857143,29.000000
21.000000,38.000000,-1.000000,0.000000,0.000000,-9.000000,0.000000,-62.000000,-35.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.000000,49.000000,40.333333,45.000000
0.000000,3.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,-247.000000,-29.000000,-1.000000,3.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.000000,31.000000,92.000000,53.250000,44.500000
1.000000,374.000000,-110.000000,-19.000000,0.000000,-866.000000,0.000000,-13316.000000,-4304.000000,-30.000000,3.000000,-77.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.000000,26.000000,26.000000,26.000000
2.000000,8.000000,2.000000,0.000000,0.000000,-6.000000,0.000000,-83.000000,-57.000000,-1.000000,-6.000000,-29.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,61.000000,26.342857,22.000000
0.000000,9.000000,0.000000,0.000000,0.000000,-3.000000,0.000000,-8.000000,19.000000,-3.000000,2756.000000,-4.000000,1.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,6.000000,85.000000,51.052632,56.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,-10.000000,1.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.000000,40.000000,30.600000,29.000000
1.000000,680.000000,363.000000,150.000000,0.000000,2060.000000,0.000000,41162.000000,20068.000000,119.000000,-6287.000000,-21.000000,4.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,0.000000,0.000000,1.000000,5.000000,2.000000,7.000000,122.000000,41.652174,33.000000
0.000000,13.000000,-2.000000,-2.000000,0.000000,-17.000000,0.000000,-266.000000,-476.000000,-2.000000,59.000000,-8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,36.000000,39.000000,37.500000,37.500000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,-424.000000,1.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,4.000000,0.000000,14.000000,68.000000,43.681818,46.500000
0.000000,17.000000,-6.000000,0.000000,0.000000,-28.000000,0.000000,-1122.000000,-108.000000,0.000000,-18.000000,-64.000000,2.000000,0.000000,1.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,102.000000,31.904762,20.000000
