parallel_changed_file_num,commit_num,file_added,file_removed,file_renamed,file_modified,file_copied,line_added,line_removed,developer_num,duration,commit_density,add_frequency,bug_frequency,change_frequency,delete_frequency,document_frequency,feature_frequency,fix_frequency,improve_frequency,refactor_frequency,remove_frequency,update_frequency,use_frequency,messages_min,messages_max,messages_mean,messages_median
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,-124.000000,-115.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.000000,43.000000,43.000000,43.000000
0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,-172.000000,-27.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,18.000000,79.000000,44.600000,40.000000
1.000000,13.000000,3.000000,0.000000,0.000000,-3.000000,0.000000,13.000000,-19.000000,1.000000,-1.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,2.000000,3.000000,3.000000,5.000000,119.000000,43.681818,37.000000
0.000000,17.000000,-47.000000,-10.000000,0.000000,-37.000000,0.000000,-3219.000000,-592.000000,-5.000000,5.000000,-112.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,21.000000,21.000000,21.000000,21.000000
0.000000,4.000000,0.000000,0.000000,0.000000,4.000000,0.000000,14.000000,5.000000,1.000000,-41.000000,-6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,0.000000,9.000000,52.000000,38.080000,39.000000
0.000000,4.000000,0.000000,0.000000,0.000000,-3.000000,0.000000,-19.000000,-12.000000,0.000000,15.000000,-1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,1.000000,0.000000,1.000000,41.000000,78.000000,53.250000,51.500000
0.000000,11.000000,0.000000,0.000000,0.000000,21.000000,0.000000,83.000000,38.000000,1.000000,-14.000000,-111.000000,2.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1.000000,3.000000,12.000000,20.000000,51.000000,38.080000,41.000000
2.000000,89.000000,-37.000000,-5.000000,0.000000,-340.000000,0.000000,-5952.000000,-1326.000000,-15.000000,315.000000,-3.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,1.000000,1.000000,3.000000,14.000000,142.000000,45.904762,37.000000
0.000000,37.000000,-41.000000,-22.000000,0.000000,-104.000000,0.000000,-2050.000000,-206.000000,-9.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,36.000000,56.000000,47.200000,51.000000
0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,43.000000,0.000000,1.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.000000,37.000000,37.000000,37.000000
1.000000,10.000000,2.000000,0.000000,0.000000,27.000000,0.000000,562.000000,268.000000,0.000000,0.000000,-117.000000,4.000000,0.000000,0.000000,0.000000,1.000000,2.000000,4.000000,0.000000,0.000000,2.000000,5.000000,3.000000,8.000000,68.000000,31.233333,26.000000
0.000000,6.000000,0.000000,0.000000,0.000000,37.000000,0.000000,116.000000,116.000000,2.000000,12.000000,1.000000,11.000000,1.000000,0.000000,1.000000,0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,18.000000,102.000000,45.904762,43.000000
3.000000,38.000000,8.000000,1.000000,0.000000,52.000000,0.000000,1644.000000,635.000000,4.000000,-63.000000,2.000000,2.000000,0.000000,2.000000,0.000000,0.000000,2.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.000000,86.000000,55.800000,66.000000
0.000000,9.000000,46.000000,15.000000,0.000000,66.000000,0.000000,17385.000000,3960.000000,0.000000,-1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,18.000000,13.333333,13.000000
